,year,Population,Population growth,Surface area,GNI per capita_Atlas method,GNI per capita_PPP,Life expectancy at birth_total,Fertility rate_total ,Adolescent fertility rate ,Contraceptive prevalence_ any methods,Births attended by skilled health staff,Mortality rate_under-5 ,Prevalence of underweight_weight for age,Immunization_measles ,School enrollment_secondary ,School enrollment_primary and secondary,Forest area,Water productivity_total,Improved water source ,Improved sanitation facilities,Energy use ,CO2 emissions (metric tons per capita),Electric power consumption (kWh per capita),GDP growth (annual %),Inflation_GDP deflator (annual %),Agriculture_value added (% of GDP),Industry_value added (% of GDP),Services_value added (% of GDP),Exports of goods and services (% of GDP),Imports of goods and services (% of GDP),Gross capital formation (% of GDP),Revenue_excluding grants (% of GDP),Market capitalization of listed domestic companies (% of GDP),Military expenditure (% of GDP),Mobile cellular subscriptions (per 100 people),High-technology exports (% of manufactured exports),Merchandise trade (% of GDP),Net barter terms of trade index (2000 = 100),Net migration,GDP per capita (current US$),Inflation_consumer prices (annual %)
47,99.50421417947447,93.22363304916101,55.878923568428284,97.971013608286,85.61872909698997,82.48722316865418,99.0428695412025,58.01860974274767,46.676440687538836,0.0,99.79899497487436,25.91362126245847,0.0,93.87755102040816,98.47203615826517,97.22004885739317,98.78979022557604,80.3554468786173,99.79838709677419,99.9,91.9387935751247,85.37272705350513,99.65614247102943,24.501294033885127,28.505431975374375,76.2028692807636,92.5237371369922,97.25757813380433,84.25186870167806,94.45695292227569,89.13236507633123,90.9413076726138,89.95989353624239,43.93751832989845,64.537179118002,79.4631368021613,90.60298877978535,91.85196970513101,58.449207473135964,83.38492835094466,21.11625051587434
48,99.55379276152702,94.10958639105424,55.57398948938078,100.0,86.8333039957754,82.86201022146507,99.10791724006644,56.70498084291188,44.40645179509385,97.59493670886076,99.79899497487436,25.249169435215947,0.0,93.87755102040816,98.37105867310788,96.86013763465851,99.0453893161773,0.0,99.79838709677419,99.9,88.73813981948518,82.01371143305923,99.69974206537077,-4.017329736468308,21.01072546549278,80.81996543235854,90.40248858864084,97.81779404224844,91.70029486905213,100.0,82.89104692049484,86.65024051703551,51.479627215909794,48.19762011484629,67.01049732674255,75.6616198835353,97.22925459106746,87.33364093172366,0.0,83.97462393693532,28.41805504786987
49,99.60337134357957,94.93822613613222,51.50734543922216,100.0,84.5801795458546,80.49403747870528,99.55395862003323,54.78927203065134,42.136462902648866,0.0,99.79899497487436,24.916943521594686,40.0000006,91.83673469387756,97.79998418698399,97.82891515998747,99.30098840677857,0.0,99.89919354838709,99.9,83.62700369497887,76.22076448717765,94.22921001418281,-38.23524349104026,8.134265196140587,74.05425215033698,84.41822162550862,99.7559093094813,80.68882767704407,78.92443722558708,69.83779191391511,76.68842561825505,68.36021268241359,52.95732221537982,69.6957256756601,62.72270765680942,76.4091422509022,94.12665294330228,0.0,81.54589961245759,-2.6318492817570127
50,99.65294992563213,95.73564012792684,49.14365955620033,100.0,86.16440767470516,83.27086882453152,99.74600421259812,52.846195949644226,39.86647401020389,96.70886075949367,99.89949748743719,24.25249169435216,0.0,93.87755102040816,96.66541261802347,96.95469063206804,99.55658749737984,0.0,99.89919354838709,99.9,84.86130820792506,77.48184844476076,97.73370773233749,34.87932615080276,13.081808159554297,82.31472257357028,85.14836195983516,99.38506608825159,90.7030289068193,90.68767306413086,73.35367943471269,80.43262031885749,75.50565936479336,53.28650903258237,71.80963692554688,58.286763604691416,89.84357888538118,92.37134235063623,0.0,83.92682830911697,12.140043554494815
51,99.70252850768469,96.45212662531773,43.8083165848829,100.0,88.82239042422108,86.38841567291313,99.87300210629905,51.84729064039409,37.59648511775891,0.0,99.79899497487436,23.920265780730894,0.0,93.87755102040816,97.03925531802676,97.33101638638277,99.64526999790387,0.0,99.89919354838709,100.0,83.28771228238877,75.39750412487444,96.62820721636207,22.06137880762643,22.114114528228253,95.82386419636164,86.14619166885663,98.83813631966773,99.4630890803163,99.33643826995433,73.95247872159995,81.57303425726843,65.89162611182299,52.35409950530272,74.27017855066502,52.85060773602932,100.0,90.12757474540007,0.0,86.38489893865902,23.367792072363745
52,99.75210708973722,97.17475806524713,43.85564410653196,100.0,92.48371765534237,90.03407155025553,100.0,51.46414887794199,35.32649622531393,0.0,99.79899497487436,23.25581395348837,25.0,92.85714285714286,97.35112584323699,96.33810599116391,99.7339524984279,96.07296966974485,99.89919354838709,100.0,81.40622417911551,72.42825407998457,94.56113671162146,30.6378869210623,19.730115051285768,87.0341413516787,85.78812896205682,99.105643355103,99.70355463819197,98.16955065844579,77.16603607627486,82.13970317472958,75.5438730378627,48.41117362872325,75.5048243634669,51.890844359995945,99.4808680189338,90.06837893782321,52.25222170640893,89.26399300793491,15.317792128361916
53,99.80168567178978,97.85762439857605,41.143670493967086,100.0,94.45520154902306,91.9931856899489,100.0,50.83470169677066,31.847854735771975,0.0,99.69849246231156,22.92358803986711,0.0,93.87755102040816,98.32407712663944,96.44810724429267,99.82263499895193,0.0,100.0,100.0,81.79785638367414,72.48092810650029,94.84467818727758,23.106646048927708,17.298254662778064,100.0,86.5271060054184,98.64707746758205,99.94318866193628,95.1795228185321,78.8076221451503,92.51357144792478,94.13544741548142,43.771519011057634,76.34422403859122,52.01289322049148,96.94016192576885,90.72008443336392,0.0,91.58347140750085,10.843086096670799
54,99.85126425384234,98.58753686505179,43.66201020605154,100.0,97.4300299243091,95.67291311754686,100.0,50.97153804050356,28.369213246230018,0.0,98.99497487437185,22.591362126245844,0.0,93.87755102040816,100.0,97.08014023740853,99.91131749947597,100.0,100.0,100.0,82.44230179003573,73.27072234182155,94.76206856015304,32.65503891038317,19.176361136928026,87.76185146000941,87.13880370447488,98.6826490423539,100.0,95.11922470081095,80.49250418178158,93.05394146505105,98.96714201698599,40.049757848194915,86.66717716567399,53.211688498375075,95.99135178232588,91.04734094808586,0.0,94.72639576282484,12.008131669894047
55,99.90084283589489,99.30959299030658,42.87515181387871,100.0,99.01425805315965,98.63713798977854,100.0,50.43787629994527,24.890571756688065,0.0,0.0,21.926910299003318,0.0,93.87755102040816,0.0,0.0,100.0,0.0,100.0,100.0,80.59172370582887,0.0,0.0,39.420756923873626,13.763276691187162,73.76976257349041,83.63074196310896,100.0,91.58778305452425,88.31688581558961,81.46243905725113,93.39329187446964,90.4365370260015,37.56525476741721,92.47298932639642,55.43638483553739,87.22052101869805,92.23726816962463,0.0,97.97156928941048,0.878110031054275
56,99.95042141794744,100.0,40.70530470882252,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,21.59468438538206,0.0,93.87755102040816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.460964324976345,13.665026077832412,0.0,0.0,0.0,87.12952402022741,84.29041229223027,78.51462287489561,91.16038392439049,96.00984221347174,37.47986639400433,100.0,58.268495790209016,82.26721845393351,95.27302468897568,0.0,100.0,9.338578891411588
57,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
